issue_month_start,loan_amount,interest_rate,installment,balance,loan_status,high_risk_flag,behavioral_risk_flag,risk_band,income_band,emp_length_bucket,term,term_bucket,loan_purpose,grade,sub_grade,homeownership,verified_income,debt_to_income,unemployment_rate,cpi_inflation_proxy,fed_funds_rate_avg
2018-01-01,25000.0,12.62,563.98,23462.69,Current,0,0,Medium,Low,6-10,60,60,credit_card,C,C1,MORTGAGE,Not Verified,25.39,4.0,0.5447745452775409,1.414516129032258
2018-03-01,9000.0,12.61,301.56,0.0,Fully Paid,0,0,Medium,Lower-Mid,6-10,36,36,debt_consolidation,C,C1,MORTGAGE,Not Verified,18.18,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,24000.0,14.08,559.44,22577.82,Current,0,1,Medium,Upper-Mid,3-5,60,60,credit_card,C,C3,MORTGAGE,Verified,27.52,4.0,0.5447745452775409,1.414516129032258
2018-01-01,19000.0,15.05,452.51,17901.7,Current,0,1,Medium,Upper-Mid,3-5,60,60,debt_consolidation,C,C4,RENT,Not Verified,14.62,4.0,0.5447745452775409,1.414516129032258
2018-01-01,8000.0,9.93,257.88,7025.61,Current,0,0,Low,Low,,36,36,credit_card,B,B2,OWN,Not Verified,11.29,4.0,0.5447745452775409,1.414516129032258
2018-03-01,15000.0,9.92,318.12,14610.16,Current,0,0,Low,Lower-Mid,1-2,60,60,credit_card,B,B2,MORTGAGE,Not Verified,26.73,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,7000.0,9.44,224.04,6316.09,Current,0,0,Low,Lower-Mid,6-10,36,36,car,B,B1,RENT,Source Verified,21.08,4.1,0.45346899748655,1.4175
2018-02-01,8000.0,18.06,289.47,7485.12,Current,1,1,High,Low,6-10,36,36,other,D,D2,RENT,Source Verified,5.85,4.1,0.45346899748655,1.4175
2018-02-01,5500.0,10.91,179.83,4973.57,Current,0,0,Low,Lower-Mid,6-10,36,36,home_improvement,B,B4,MORTGAGE,Not Verified,29.84,4.1,0.45346899748655,1.4175
2018-02-01,17000.0,21.85,468.08,16348.32,Current,1,0,High,High,6-10,60,60,debt_consolidation,D,D5,RENT,Source Verified,4.95,4.1,0.45346899748655,1.4175
2018-02-01,15000.0,25.82,602.93,13842.59,Current,1,0,High,Lower-Mid,6-10,36,36,credit_card,E,E4,RENT,Source Verified,32.18,4.1,0.45346899748655,1.4175
2018-03-01,12000.0,9.92,386.76,11130.17,Current,0,1,Low,High,1-2,36,36,debt_consolidation,B,B2,MORTGAGE,Source Verified,16.45,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,24000.0,20.0,635.86,0.0,Fully Paid,1,1,High,Upper-Mid,,60,60,debt_consolidation,D,D4,RENT,Source Verified,6.2,4.0,0.5447745452775409,1.414516129032258
2018-01-01,20000.0,7.97,626.46,17498.86,Current,0,0,Low,Upper-Mid,6-10,36,36,credit_card,A,A5,MORTGAGE,Not Verified,24.89,4.0,0.5447745452775409,1.414516129032258
2018-01-01,35000.0,14.08,1197.58,30972.01,Current,0,1,Medium,High,1-2,36,36,home_improvement,C,C3,RENT,Source Verified,7.73,4.0,0.5447745452775409,1.414516129032258
2018-01-01,24000.0,12.62,541.42,22524.18,Current,0,0,Medium,Upper-Mid,6-10,60,60,debt_consolidation,C,C1,MORTGAGE,Not Verified,22.9,4.0,0.5447745452775409,1.414516129032258
2018-02-01,15500.0,10.42,332.55,14698.84,Current,0,0,Low,Low,3-5,60,60,other,B,B3,RENT,Verified,21.77,4.1,0.45346899748655,1.4175
2018-03-01,18000.0,18.45,461.5,17437.18,Current,1,0,High,Lower-Mid,1-2,60,60,major_purchase,D,D2,RENT,Source Verified,0.6,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,4000.0,13.59,135.92,3536.52,Current,0,1,Medium,Lower-Mid,1-2,36,36,credit_card,C,C2,RENT,Not Verified,5.65,4.0,0.5447745452775409,1.414516129032258
2018-02-01,15000.0,6.08,456.88,13464.86,Current,0,0,Low,Low,,36,36,other,A,A2,RENT,Verified,17.53,4.1,0.45346899748655,1.4175
2018-02-01,25000.0,21.45,682.68,24031.19,Current,1,0,High,Lower-Mid,6-10,60,60,other,D,D5,MORTGAGE,Verified,29.23,4.1,0.45346899748655,1.4175
2018-02-01,8000.0,10.42,259.72,7229.02,Current,0,0,Low,Low,,36,36,debt_consolidation,B,B3,RENT,Verified,10.56,4.1,0.45346899748655,1.4175
2018-01-01,5000.0,10.91,163.49,0.0,Fully Paid,0,0,Low,Lower-Mid,3-5,36,36,debt_consolidation,B,B4,MORTGAGE,Verified,13.79,4.0,0.5447745452775409,1.414516129032258
2018-02-01,12000.0,16.02,422.01,10931.6,Current,0,0,Medium,High,6-10,36,36,debt_consolidation,C,C5,OWN,Source Verified,18.47,4.1,0.45346899748655,1.4175
2018-01-01,4000.0,17.09,142.8,3558.43,Current,1,0,High,Low,0 or less,36,36,other,D,D1,RENT,Source Verified,7.52,4.0,0.5447745452775409,1.414516129032258
2018-01-01,2000.0,9.44,64.01,1804.6,Current,0,0,Low,Lower-Mid,6-10,36,36,major_purchase,B,B1,MORTGAGE,Not Verified,40.42,4.0,0.5447745452775409,1.414516129032258
2018-01-01,16000.0,16.02,389.26,15097.93,Current,0,0,Medium,Low,,60,60,debt_consolidation,C,C5,RENT,Verified,45.83,4.0,0.5447745452775409,1.414516129032258
2018-03-01,4000.0,13.58,135.9,3725.01,Current,0,0,Medium,Low,1-2,36,36,other,C,C2,RENT,Source Verified,26.79,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,4200.0,7.35,130.36,3777.6,Current,0,0,Low,Lower-Mid,6-10,36,36,car,A,A4,RENT,Source Verified,7.01,4.1,0.45346899748655,1.4175
2018-03-01,20000.0,9.43,640.01,19030.52,Current,0,0,Low,Upper-Mid,6-10,36,36,debt_consolidation,B,B1,MORTGAGE,Not Verified,30.62,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,40000.0,11.98,1328.2,37185.49,Current,0,0,Low,High,6-10,36,36,renewable_energy,B,B5,MORTGAGE,Source Verified,11.9,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,10000.0,11.98,222.35,0.0,Fully Paid,0,0,Low,Upper-Mid,6-10,60,60,other,B,B5,RENT,Source Verified,16.11,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,7500.0,10.91,245.23,6782.11,Current,0,0,Low,Lower-Mid,,36,36,debt_consolidation,B,B4,MORTGAGE,Source Verified,6.7,4.1,0.45346899748655,1.4175
2018-01-01,3625.0,13.59,123.18,3204.96,Current,0,0,Medium,Lower-Mid,3-5,36,36,other,C,C2,RENT,Source Verified,9.23,4.0,0.5447745452775409,1.414516129032258
2018-03-01,18375.0,10.9,398.61,12637.22,Current,0,0,Low,Lower-Mid,,60,60,other,B,B4,MORTGAGE,Not Verified,23.02,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,30000.0,18.45,769.17,29061.96,Current,1,0,High,Lower-Mid,1-2,60,60,debt_consolidation,D,D2,MORTGAGE,Source Verified,21.41,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,10000.0,13.59,230.57,9399.96,Current,0,0,Medium,Upper-Mid,3-5,60,60,credit_card,C,C2,MORTGAGE,Verified,16.2,4.0,0.5447745452775409,1.414516129032258
2018-02-01,3500.0,18.06,126.64,3197.39,Current,1,1,High,Low,0 or less,36,36,other,D,D2,RENT,Source Verified,24.47,4.1,0.45346899748655,1.4175
2018-02-01,40000.0,6.72,1229.97,34853.02,Current,0,0,Low,High,6-10,36,36,credit_card,A,A3,RENT,Not Verified,12.5,4.1,0.45346899748655,1.4175
2018-01-01,20000.0,10.42,429.09,18235.48,Current,0,0,Low,Low,6-10,60,60,debt_consolidation,B,B3,MORTGAGE,Verified,28.98,4.0,0.5447745452775409,1.414516129032258
2018-01-01,8000.0,10.42,259.72,7032.07,Current,0,0,Low,Lower-Mid,6-10,36,36,debt_consolidation,B,B3,RENT,Not Verified,17.36,4.0,0.5447745452775409,1.414516129032258
2018-02-01,5000.0,7.97,156.62,4501.41,Current,0,0,Low,Low,,36,36,credit_card,A,A5,MORTGAGE,Verified,16.73,4.1,0.45346899748655,1.4175
2018-03-01,8000.0,19.42,294.95,7495.47,Current,1,0,High,Low,1-2,36,36,medical,D,D3,RENT,Verified,34.63,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,25000.0,6.08,761.46,22441.46,Current,0,0,Low,High,6-10,36,36,credit_card,A,A2,MORTGAGE,Verified,32.66,4.0,0.5447745452775409,1.414516129032258
2018-03-01,12000.0,5.31,361.33,11071.21,Current,0,0,Low,High,1-2,36,36,home_improvement,A,A1,MORTGAGE,Verified,5.62,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,34800.0,13.59,1182.47,31592.59,Current,0,1,Medium,High,6-10,36,36,debt_consolidation,C,C2,MORTGAGE,Verified,21.57,4.1,0.45346899748655,1.4175
2018-01-01,20000.0,10.91,653.93,16895.97,Current,0,0,Low,Lower-Mid,6-10,36,36,debt_consolidation,B,B4,RENT,Source Verified,22.5,4.0,0.5447745452775409,1.414516129032258
2018-03-01,22000.0,12.61,496.19,21196.59,Current,0,0,Medium,Upper-Mid,6-10,60,60,debt_consolidation,C,C1,MORTGAGE,Verified,9.23,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,16800.0,13.59,570.85,14853.46,Current,0,0,Medium,Low,6-10,36,36,debt_consolidation,C,C2,MORTGAGE,Source Verified,37.32,4.0,0.5447745452775409,1.414516129032258
2018-01-01,35000.0,18.06,1266.39,31973.98,In Grace Period,1,0,High,High,6-10,36,36,home_improvement,D,D2,OWN,Source Verified,14.96,4.0,0.5447745452775409,1.414516129032258
2018-03-01,40000.0,10.9,1307.66,37141.21,Current,0,0,Low,High,1-2,36,36,major_purchase,B,B4,MORTGAGE,Verified,9.32,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,12000.0,20.0,445.97,10991.25,Current,1,0,High,Low,3-5,36,36,debt_consolidation,D,D4,RENT,Verified,33.77,4.1,0.45346899748655,1.4175
2018-03-01,15000.0,7.34,465.5,13871.88,Current,0,0,Low,Low,,36,36,debt_consolidation,A,A4,MORTGAGE,Verified,18.87,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,22000.0,5.31,662.43,20297.41,Current,0,0,Low,Lower-Mid,6-10,36,36,debt_consolidation,A,A1,MORTGAGE,Verified,7.02,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,16000.0,16.01,562.6,14938.56,Current,0,1,Medium,High,1-2,36,36,debt_consolidation,C,C5,RENT,Source Verified,24.8,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,6025.0,16.01,211.86,5625.28,Current,0,0,Medium,Upper-Mid,3-5,36,36,debt_consolidation,C,C5,RENT,Source Verified,5.85,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,30000.0,11.99,667.19,28125.72,Current,0,0,Low,Upper-Mid,6-10,60,60,debt_consolidation,B,B5,MORTGAGE,Verified,25.94,4.0,0.5447745452775409,1.414516129032258
2018-02-01,20000.0,9.44,640.1,18046.03,Current,0,0,Low,Lower-Mid,6-10,36,36,credit_card,B,B1,OWN,Not Verified,17.7,4.1,0.45346899748655,1.4175
2018-03-01,10000.0,16.01,351.62,9336.62,Current,0,0,Medium,High,3-5,36,36,debt_consolidation,C,C5,OWN,Not Verified,11.29,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,5000.0,10.41,162.31,4640.09,Current,0,0,Low,Low,,36,36,debt_consolidation,B,B3,MORTGAGE,Not Verified,22.81,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,24875.0,24.85,727.93,0.0,Fully Paid,1,0,High,Lower-Mid,6-10,60,60,other,E,E3,RENT,Verified,28.5,4.0,0.5447745452775409,1.414516129032258
2018-03-01,3900.0,9.92,125.7,3712.31,Current,0,0,Low,High,6-10,36,36,debt_consolidation,B,B2,RENT,Not Verified,5.47,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,6400.0,10.91,209.26,5787.42,Current,0,0,Low,High,6-10,36,36,credit_card,B,B4,RENT,Source Verified,8.94,4.1,0.45346899748655,1.4175
2018-03-01,16000.0,6.71,491.92,14785.88,Current,0,0,Low,Upper-Mid,6-10,36,36,home_improvement,A,A3,MORTGAGE,Not Verified,13.49,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,12000.0,6.08,365.5,10771.91,Current,0,0,Low,High,6-10,36,36,vacation,A,A2,MORTGAGE,Not Verified,30.69,4.1,0.45346899748655,1.4175
2018-02-01,10000.0,6.72,307.5,8985.52,Current,0,0,Low,Upper-Mid,6-10,36,36,other,A,A3,OWN,Not Verified,10.17,4.1,0.45346899748655,1.4175
2018-02-01,7000.0,10.42,227.26,6325.37,Current,0,0,Low,Upper-Mid,6-10,36,36,vacation,B,B3,RENT,Not Verified,10.94,4.1,0.45346899748655,1.4175
2018-02-01,25000.0,7.35,775.94,22485.76,Current,0,1,Low,Upper-Mid,1-2,36,36,credit_card,A,A4,MORTGAGE,Verified,26.7,4.1,0.45346899748655,1.4175
2018-02-01,4000.0,17.47,143.55,3740.31,Current,1,0,High,Lower-Mid,0 or less,36,36,debt_consolidation,D,D1,RENT,Source Verified,12.99,4.1,0.45346899748655,1.4175
2018-01-01,40000.0,11.99,889.58,37500.99,Current,0,0,Low,Low,1-2,60,60,debt_consolidation,B,B5,MORTGAGE,Not Verified,24.77,4.0,0.5447745452775409,1.414516129032258
2018-02-01,25000.0,15.05,867.25,22743.15,Current,0,0,Medium,Low,3-5,36,36,debt_consolidation,C,C4,MORTGAGE,Verified,21.6,4.1,0.45346899748655,1.4175
2018-03-01,26600.0,20.39,710.53,25811.09,Current,1,1,High,Upper-Mid,6-10,60,60,debt_consolidation,D,D4,MORTGAGE,Verified,21.36,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,17000.0,9.44,544.09,14915.67,Current,0,0,Low,Upper-Mid,3-5,36,36,credit_card,B,B1,OWN,Not Verified,25.36,4.0,0.5447745452775409,1.414516129032258
2018-03-01,15000.0,5.31,451.66,13839.02,Current,0,0,Low,Upper-Mid,1-2,36,36,debt_consolidation,A,A1,MORTGAGE,Not Verified,2.09,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,5000.0,12.61,167.54,4651.37,Current,0,1,Medium,Lower-Mid,3-5,36,36,debt_consolidation,C,C1,RENT,Not Verified,20.5,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,25000.0,7.34,775.82,23119.84,Current,0,0,Low,High,6-10,36,36,debt_consolidation,A,A4,MORTGAGE,Not Verified,18.58,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,12475.0,25.82,372.18,11933.39,Current,1,0,High,Lower-Mid,1-2,60,60,debt_consolidation,E,E4,RENT,Verified,28.77,4.0,0.5447745452775409,1.414516129032258
2018-01-01,15000.0,18.06,542.74,13366.62,Current,1,0,High,Low,6-10,36,36,debt_consolidation,D,D2,RENT,Not Verified,14.93,4.0,0.5447745452775409,1.414516129032258
2018-03-01,1600.0,9.43,51.21,1483.18,Current,0,0,Low,Upper-Mid,6-10,36,36,debt_consolidation,B,B1,MORTGAGE,Not Verified,14.07,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,40000.0,6.07,1218.15,36937.11,Current,0,1,Low,High,6-10,36,36,credit_card,A,A2,OWN,Verified,24.17,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,40000.0,20.0,1059.76,0.0,Fully Paid,1,0,High,Lower-Mid,6-10,60,60,debt_consolidation,D,D4,MORTGAGE,Verified,59.29,4.0,0.5447745452775409,1.414516129032258
2018-02-01,40000.0,7.34,798.49,37764.3,Current,0,0,Low,High,1-2,60,60,debt_consolidation,A,A4,MORTGAGE,Verified,28.84,4.1,0.45346899748655,1.4175
2018-02-01,10000.0,10.42,324.65,9036.27,Current,0,0,Low,Upper-Mid,1-2,36,36,credit_card,B,B3,RENT,Not Verified,9.76,4.1,0.45346899748655,1.4175
2018-01-01,40000.0,11.99,889.58,37500.99,Current,0,0,Low,High,6-10,60,60,debt_consolidation,B,B5,MORTGAGE,Verified,21.42,4.0,0.5447745452775409,1.414516129032258
2018-03-01,10000.0,7.96,313.18,9254.54,Current,0,0,Low,Lower-Mid,0 or less,36,36,debt_consolidation,A,A5,MORTGAGE,Not Verified,16.36,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,10000.0,7.34,310.33,5216.68,Current,0,0,Low,Lower-Mid,0 or less,36,36,debt_consolidation,A,A4,MORTGAGE,Not Verified,6.71,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,14000.0,20.0,370.92,13435.74,Current,1,0,High,Low,3-5,60,60,credit_card,D,D4,RENT,Verified,14.64,4.1,0.45346899748655,1.4175
2018-03-01,5175.0,18.45,188.26,4843.88,Current,1,0,High,Lower-Mid,6-10,36,36,debt_consolidation,D,D2,OWN,Verified,7.22,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,8800.0,9.92,283.63,8162.11,Current,0,1,Low,Upper-Mid,3-5,36,36,credit_card,B,B2,OWN,Verified,21.76,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,24000.0,12.61,541.3,23123.55,Current,0,0,Medium,High,6-10,60,60,debt_consolidation,C,C1,MORTGAGE,Source Verified,19.81,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,15000.0,11.99,498.15,12703.36,Current,0,1,Low,Upper-Mid,6-10,36,36,debt_consolidation,B,B5,MORTGAGE,Source Verified,25.36,4.0,0.5447745452775409,1.414516129032258
2018-03-01,12800.0,13.58,295.06,12497.89,Current,0,1,Medium,Low,6-10,60,60,debt_consolidation,C,C2,RENT,Not Verified,18.43,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,4900.0,13.58,166.48,4563.13,Current,0,0,Medium,Upper-Mid,3-5,36,36,car,C,C2,MORTGAGE,Not Verified,21.65,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,4000.0,9.44,128.02,3609.21,Current,0,0,Low,Lower-Mid,6-10,36,36,other,B,B1,RENT,Not Verified,12.78,4.1,0.45346899748655,1.4175
2018-03-01,40000.0,7.96,1252.72,38018.68,Current,0,0,Low,High,6-10,36,36,debt_consolidation,A,A5,OWN,Source Verified,4.55,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,12000.0,26.77,364.78,11803.67,Current,1,1,High,Low,6-10,60,60,major_purchase,E,E5,MORTGAGE,Source Verified,31.9,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,6000.0,9.92,193.38,5565.08,Current,0,0,Low,Low,6-10,36,36,debt_consolidation,B,B2,RENT,Not Verified,19.71,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,26400.0,14.07,615.25,25472.07,Current,0,0,Medium,Lower-Mid,6-10,60,60,debt_consolidation,C,C3,MORTGAGE,Not Verified,19.58,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,10000.0,6.07,304.54,9234.27,Current,0,0,Low,High,6-10,36,36,debt_consolidation,A,A2,MORTGAGE,Source Verified,20.99,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,3000.0,16.01,105.49,0.0,Fully Paid,0,1,Medium,Low,6-10,36,36,debt_consolidation,C,C5,RENT,Not Verified,14.37,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,12500.0,13.58,288.14,12054.96,Current,0,1,Medium,Upper-Mid,3-5,60,60,credit_card,C,C2,RENT,Verified,22.48,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,39425.0,10.9,855.24,37920.02,Current,0,0,Low,High,6-10,60,60,debt_consolidation,B,B4,MORTGAGE,Not Verified,27.93,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,8500.0,13.58,288.78,7915.67,Current,0,0,Medium,Upper-Mid,6-10,36,36,credit_card,C,C2,MORTGAGE,Not Verified,16.97,4.1,0.45346899748655,1.4175
2018-01-01,15000.0,20.0,397.41,0.0,Fully Paid,1,0,High,Low,3-5,60,60,debt_consolidation,D,D4,MORTGAGE,Verified,6.7,4.0,0.5447745452775409,1.414516129032258
2018-03-01,3000.0,10.41,97.39,2581.36,Current,0,0,Low,Upper-Mid,6-10,36,36,credit_card,B,B3,MORTGAGE,Source Verified,9.55,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,8000.0,6.72,246.0,6982.67,Current,0,0,Low,Low,,36,36,other,A,A3,MORTGAGE,Source Verified,30.49,4.0,0.5447745452775409,1.414516129032258
2018-01-01,18000.0,18.06,651.29,16039.93,Current,1,1,High,Low,6-10,36,36,debt_consolidation,D,D2,RENT,Verified,34.53,4.0,0.5447745452775409,1.414516129032258
2018-01-01,8000.0,9.93,257.88,7025.61,Current,0,1,Low,High,3-5,36,36,debt_consolidation,B,B2,MORTGAGE,Not Verified,16.28,4.0,0.5447745452775409,1.414516129032258
2018-02-01,6000.0,9.93,193.41,5417.78,Current,0,0,Low,Low,1-2,36,36,debt_consolidation,B,B2,OWN,Not Verified,7.4,4.1,0.45346899748655,1.4175
2018-01-01,5000.0,12.62,167.56,4412.9,Current,0,0,Medium,Low,1-2,36,36,home_improvement,C,C1,OWN,Source Verified,14.64,4.0,0.5447745452775409,1.414516129032258
2018-03-01,10000.0,13.58,339.74,9312.56,Current,0,0,Medium,Lower-Mid,0 or less,36,36,credit_card,C,C2,OWN,Source Verified,16.11,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,25000.0,15.05,867.25,22481.23,Current,0,0,Medium,Upper-Mid,6-10,36,36,credit_card,C,C4,RENT,Source Verified,18.8,4.1,0.45346899748655,1.4175
2018-01-01,22000.0,9.93,709.16,19320.47,Current,0,0,Low,High,1-2,36,36,debt_consolidation,B,B2,RENT,Source Verified,7.11,4.0,0.5447745452775409,1.414516129032258
2018-03-01,16800.0,12.61,562.91,15628.67,Current,0,1,Medium,High,3-5,36,36,debt_consolidation,C,C1,MORTGAGE,Verified,13.25,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,40000.0,10.42,858.18,37929.84,Current,0,0,Low,High,6-10,60,60,debt_consolidation,B,B3,MORTGAGE,Source Verified,25.69,4.1,0.45346899748655,1.4175
2018-02-01,10000.0,17.09,356.98,9123.24,Current,1,0,High,Low,6-10,36,36,debt_consolidation,D,D1,RENT,Source Verified,17.85,4.1,0.45346899748655,1.4175
2018-02-01,9000.0,7.97,281.91,8102.57,Current,0,0,Low,Low,0 or less,36,36,debt_consolidation,A,A5,RENT,Not Verified,26.89,4.1,0.45346899748655,1.4175
2018-02-01,5000.0,18.06,180.92,4567.68,Current,1,0,High,Low,,36,36,debt_consolidation,D,D2,RENT,Source Verified,17.01,4.1,0.45346899748655,1.4175
2018-03-01,23100.0,12.61,521.0,22540.56,Current,0,0,Medium,Lower-Mid,3-5,60,60,debt_consolidation,C,C1,MORTGAGE,Source Verified,12.57,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,38450.0,6.07,1170.95,35505.79,Current,0,0,Low,Upper-Mid,1-2,36,36,debt_consolidation,A,A2,MORTGAGE,Verified,26.54,4.1,0.45346899748655,1.4175
2018-02-01,40000.0,9.93,848.51,38434.59,Current,0,0,Low,Upper-Mid,6-10,60,60,debt_consolidation,B,B2,MORTGAGE,Source Verified,26.31,4.1,0.45346899748655,1.4175
2018-03-01,21000.0,5.31,632.32,19918.82,Current,0,0,Low,Upper-Mid,1-2,36,36,credit_card,A,A1,OWN,Not Verified,11.71,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,15000.0,15.04,520.28,13990.61,Current,0,0,Medium,Low,6-10,36,36,credit_card,C,C4,OWN,Not Verified,32.54,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,12000.0,13.59,407.75,10609.61,Current,0,0,Medium,High,1-2,36,36,debt_consolidation,C,C2,MORTGAGE,Source Verified,18.89,4.0,0.5447745452775409,1.414516129032258
2018-01-01,35000.0,10.91,1144.37,30793.39,Current,0,1,Low,Low,,36,36,debt_consolidation,B,B4,RENT,Verified,180.71,4.0,0.5447745452775409,1.414516129032258
2018-03-01,18700.0,7.96,585.65,17305.97,Current,0,1,Low,High,0 or less,36,36,home_improvement,A,A5,OWN,Source Verified,15.5,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,8000.0,21.45,303.26,0.0,Fully Paid,1,0,High,Lower-Mid,6-10,36,36,other,D,D5,MORTGAGE,Source Verified,26.0,4.0,0.5447745452775409,1.414516129032258
2018-03-01,5000.0,16.01,175.81,0.0,Fully Paid,0,0,Medium,Low,0 or less,36,36,debt_consolidation,C,C5,MORTGAGE,Verified,1.29,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,1000.0,16.02,35.17,887.95,Current,0,1,Medium,Low,,36,36,other,C,C5,RENT,Not Verified,28.21,4.0,0.5447745452775409,1.414516129032258
2018-02-01,20000.0,12.62,670.23,18131.19,Current,0,0,Medium,High,0 or less,36,36,credit_card,C,C1,RENT,Source Verified,18.7,4.1,0.45346899748655,1.4175
2018-03-01,20000.0,15.04,693.7,18654.17,Current,0,0,Medium,High,6-10,36,36,debt_consolidation,C,C4,RENT,Source Verified,29.22,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,30000.0,13.58,691.54,28931.88,Current,0,0,Medium,Upper-Mid,1-2,60,60,major_purchase,C,C2,RENT,Source Verified,27.12,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,5500.0,6.71,169.1,5082.64,Current,0,0,Low,Low,6-10,36,36,debt_consolidation,A,A3,OWN,Not Verified,17.6,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,14000.0,9.93,296.98,13079.24,Current,0,0,Low,Upper-Mid,3-5,60,60,debt_consolidation,B,B2,RENT,Not Verified,17.75,4.0,0.5447745452775409,1.414516129032258
2018-02-01,11000.0,15.05,261.98,10494.5,Current,0,0,Medium,Low,3-5,60,60,debt_consolidation,C,C4,OWN,Source Verified,11.82,4.1,0.45346899748655,1.4175
2018-03-01,4200.0,9.43,134.41,3893.39,Current,0,0,Low,High,6-10,36,36,house,B,B1,MORTGAGE,Not Verified,4.21,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,30000.0,11.99,667.19,28886.63,Current,0,0,Low,High,6-10,60,60,debt_consolidation,B,B5,OWN,Not Verified,10.69,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,10000.0,9.93,212.13,9342.3,Current,0,1,Low,Upper-Mid,3-5,60,60,other,B,B2,RENT,Source Verified,12.84,4.0,0.5447745452775409,1.414516129032258
2018-03-01,11900.0,11.98,264.59,11606.97,Current,0,0,Low,Upper-Mid,6-10,60,60,debt_consolidation,B,B5,MORTGAGE,Source Verified,16.25,4.0,0.2261125904149038,1.5061290322580645
